Link,Name,Brand,Description,SKU,Color,Pattern,Price,Currency,Availability,Images,AggregateRating,Reviews,PropertyValues
https://www.trendyol.com/glr-gym/milena-kadin-buyuk-beden-kislik-kase-manto-p-779487772,GLR&GYM MİLENA KADIN BÜYÜK BEDEN KIŞLIK KAŞE MANTO,GLR&GYM,"GLR&GYM MİLENA KADIN BÜYÜK BEDEN KIŞLIK KAŞE MANTO yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın.",779487772,Füme,Palto,3799.9,TRY,https://schema.org/InStock,"[""https://cdn.dsmcdn.com/ty1578/prod/QC/20241008/18/7dc3bfe3-510d-3d83-97c3-d40389ef14d2/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1578/prod/QC/20241008/18/ea2e1887-f9fa-3c2c-a41c-227737d7e16f/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1579/prod/QC/20241008/18/a2756ade-9346-34f2-b9cf-0155615b1512/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1578/prod/QC/20241008/18/61971e68-be92-3c3c-9864-a677440588b5/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1578/prod/QC/20241008/18/3850bdcf-e4fd-3c51-9c16-517ed508e0c8/1_org_zoom.jpg""]","{""@type"": ""AggregateRating"", ""ratingValue"": 5, ""ratingCount"": 1, ""reviewCount"": 1}","[{""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""D** Y**""}, ""datePublished"": ""2023-12-17"", ""reviewBody"": ""Ürün gayet kaliteli. Ben bedeniniz neyse ona göre sipariş vermenizitavsiye ediyorum. İç astarı da oldukça kaliteli. Bazı astarlar ince vekalitesiz oluyor bu ürününki öyle değil."", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}]","{""Kumaş Tipi"": ""Dokuma"", ""Kalıp"": ""Regular"", ""Renk"": ""Gri"", ""Boy"": ""150"", ""Siluet"": ""Regular"", ""Kol Boyu"": ""Uzun"", ""Koleksiyon"": ""Büyük Beden"", ""Sürdürülebilirlik Detayı"": ""Hayır""}"
https://www.trendyol.com/dcn-giyim-1985/oversize-kusakli-manto-875-p-776577083,dcn giyim 1985 Oversize Kuşaklı Manto-875,dcn giyim 1985,"dcn giyim 1985 Oversize Kuşaklı Manto-875 yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın.",776577083,kremrengi,Palto,5499.9,TRY,https://schema.org/InStock,"[""https://cdn.dsmcdn.com/ty1576/prod/QC/20241002/16/9b818946-4c35-32bf-8297-dad3820821fe/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1577/prod/QC/20241002/16/5d374e3c-173a-3b33-a49c-491f04b55598/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1575/prod/QC/20241002/16/fcf92cdc-ed92-3b5d-b307-82c8f469b19e/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1576/prod/QC/20241002/16/b7583c61-235d-3193-8288-ebfd28c550cd/1_org_zoom.jpg""]","{""@type"": ""AggregateRating"", ""ratingValue"": 1, ""ratingCount"": 1, ""reviewCount"": 1}","[{""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""**** ****""}, ""datePublished"": ""2023-11-10"", ""reviewBody"": ""Bu kadar dikkatsizlik olmaz kahverengi göndermişler"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 1, ""worstRating"": 1}}]","{""Kumaş Tipi"": ""Dokuma"", ""Materyal"": ""Polyester"", ""Stil"": ""Günlük"", ""Kalıp"": ""Oversize"", ""Renk"": ""Bej"", ""Yaka Tipi"": ""Mono Yaka"", ""Materyal Bileşeni"": ""100% Polyester"", ""Boy"": ""Uzun"", ""Siluet"": ""Oversize"", ""Desen"": ""Düz"", ""Kol Boyu"": ""Uzun"", ""Sürdürülebilirlik Detayı"": ""Hayır"", ""Ortam"": ""Günlük""}"
https://www.trendyol.com/glr-gym/milena-kadin-buyuk-beden-kislik-kase-manto-p-778810132,GLR&GYM MİLENA KADIN BÜYÜK BEDEN KIŞLIK KAŞE MANTO,GLR&GYM,"GLR&GYM MİLENA KADIN BÜYÜK BEDEN KIŞLIK KAŞE MANTO yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın.",778810132,Lacivert,Palto,3799.9,TRY,https://schema.org/InStock,"[""https://cdn.dsmcdn.com/ty1578/prod/QC/20241008/18/3cdc280c-1c76-3f57-a074-dffeff2ada03/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1580/prod/QC/20241008/18/815855d4-0945-3817-9d6e-0b8ae14e4e0a/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1578/prod/QC/20241008/18/71441315-3d58-39ba-8866-13b704166dcb/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1580/prod/QC/20241008/18/a1a9d81b-25d5-31d8-8b3a-efffcde0ac9e/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1580/prod/QC/20241008/18/cc790fac-4479-3c7b-a155-f20501684a35/1_org_zoom.jpg""]","{""@type"": ""AggregateRating"", ""ratingValue"": 4, ""ratingCount"": 1, ""reviewCount"": 1}","[{""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""**** ****""}, ""datePublished"": ""2024-09-03"", ""reviewBody"": ""kumaşı kalitesi çok güzel ama boyu ve kolları aşırı uzun kestirmek gerekiyor."", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 4, ""worstRating"": 1}}]","{""Kumaş Tipi"": ""Dokuma"", ""Kalıp"": ""Regular"", ""Renk"": ""Lacivert"", ""Boy"": ""150"", ""Siluet"": ""Regular"", ""Kol Boyu"": ""Uzun"", ""Koleksiyon"": ""Büyük Beden"", ""Sürdürülebilirlik Detayı"": ""Hayır""}"
https://www.trendyol.com/hiccup/kapitone-mont-p-862778080,Hiccup Kapitone Mont,Hiccup,"Hiccup Kapitone Mont yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın.",862778080,Kestane Kahvesi,Palto,964.00,TRY,https://schema.org/InStock,"[""https://cdn.dsmcdn.com/ty1577/prod/QC/20241001/15/67b0ea4e-7f72-3e5e-857c-7d8a955dbfcd/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1575/prod/QC/20241001/15/d7f84494-124d-3874-87a7-b2842cc3a60f/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1577/prod/QC/20241001/15/adaf7050-abab-38f2-966a-dc718ab6701b/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1577/prod/QC/20241001/15/17f7b273-2624-3573-95e3-974be15b273c/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1577/prod/QC/20241001/15/9413bafe-8efb-3a3a-8592-e5a7ca22c5a3/1_org_zoom.jpg""]",null,null,"{""Kumaş Tipi"": ""Dokuma"", ""Kalıp"": ""Regular"", ""Renk"": ""Kahverengi"", ""Materyal Bileşeni"": ""100% Polyester"", ""Yıkama Talimatı"": ""Çamaşır suyu kullanmayın, Nazik Program Yıkama 30, Buharlı Ütü, Kuru Düz, Yumuşak Deterjanla Yıkayın"", ""Boy"": ""Standart"", ""Desen"": ""Baklava""}"
https://www.trendyol.com/tchibo/3-u-1-arada-yelekli-outdoor-palto-petrol-rengi-p-863386857,"Tchibo 3'ü 1 Arada Yelekli Outdoor Palto, Petrol rengi",Tchibo,"Tchibo 3'ü 1 Arada Yelekli Outdoor Palto, Petrol rengi yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın.",863386857,Petrol yeşili,Palto,3299.00,TRY,https://schema.org/InStock,"[""https://cdn.dsmcdn.com/ty1576/prod/QC/20241003/15/5db3e98f-9403-3425-807f-3dc6194101b4/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1577/prod/QC/20241003/15/0be3c053-8e8c-34c2-986b-fd2ebe0b8ce9/1_org_zoom.jpg""]",null,null,"{""Kumaş Tipi"": ""Dokuma"", ""Kalıp"": ""Regular"", ""Renk"": ""Mavi"", ""Boy"": ""Uzun"", ""Sürdürülebilirlik Detayı"": ""Hayır""}"
https://www.trendyol.com/tchibo/softshell-palto-lacivert-p-863386854,"Tchibo Softshell Palto, Lacivert",Tchibo,"Tchibo Softshell Palto, Lacivert yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın.",863386854,Lacivert,Palto,2199.00,TRY,https://schema.org/InStock,"[""https://cdn.dsmcdn.com/ty1576/prod/QC/20241003/15/68ffdd25-54d1-3540-8d9b-e8b9435f8808/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1576/prod/QC/20241003/15/a9779335-7b9a-32b1-b704-3a17251290a4/1_org_zoom.jpg""]",null,null,"{""Kumaş Tipi"": ""Dokuma"", ""Kalıp"": ""Regular"", ""Renk"": ""Lacivert"", ""Boy"": ""Uzun"", ""Sürdürülebilirlik Detayı"": ""Hayır""}"
https://www.trendyol.com/doggi/bayan-kislik-kasmir-palto-uzun-siyah-yun-kaban-bayan-kislik-deri-palto-kadin-kislik-kasmir-mont-p-742664671,"DOGGİ Bayan Kışlık Kaşmir Palto, Uzun Siyah Yün Kaban, Bayan Kışlık Deri Palto, Kadın Kışlık Kaşmir Mont",DOGGİ,"DOGGİ Bayan Kışlık Kaşmir Palto, Uzun Siyah Yün Kaban, Bayan Kışlık Deri Palto, Kadın Kışlık Kaşmir Mont yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın.",742664671,Siyah,Palto,5750.00,TRY,https://schema.org/InStock,"[""https://cdn.dsmcdn.com/ty1545/product/media/images/ty1546/prod/QC/20240915/20/3629c1fb-6385-3819-a9bf-31d07112ca09/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1547/product/media/images/ty1546/prod/QC/20240915/20/f86737a7-af3d-39f2-a3a1-17f62aa3d395/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1546/product/media/images/ty1546/prod/QC/20240915/20/3f27f0ce-0050-3e2e-801e-a45ef058db10/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1547/product/media/images/ty1545/prod/QC/20240915/20/d8ae1ede-2a7c-3528-a15a-96357ff44e70/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1545/product/media/images/ty1546/prod/QC/20240915/20/8430017e-74fb-317c-bc7f-3fb632ec52b9/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1546/product/media/images/ty1545/prod/QC/20240915/20/cecba098-e6fd-3bc4-a2eb-7bb1a7b41154/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1545/product/media/images/ty1545/prod/QC/20240915/20/a4b9276c-5117-30d8-9a1a-8fc997f73092/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1546/product/media/images/ty1545/prod/QC/20240915/20/e1221159-d2b7-3524-b212-4912e28af965/1_org_zoom.jpg""]","{""@type"": ""AggregateRating"", ""ratingValue"": 5, ""ratingCount"": 2, ""reviewCount"": 2}","[{""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""E** S**""}, ""datePublished"": ""2024-02-24"", ""reviewBody"": ""Urun gayet gozel,paketlenmede Cox iyi,teshekkurler"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""M** Y**""}, ""datePublished"": ""2023-09-15"", ""reviewBody"": ""bu gün öğlen teslim aldım ürün her şeyiyle  anlatıldığı  gibiydi dikişkalitesi ,kumaşı iç astarı ve en önemlisi ince kuzu derisi roba, kolaparatları cep girişleri her şey mükemmel.çok cool bir duruşu var eşimçok beğendi en çok ona sevindim indirimde olması ayrıca bir artı idi.herşey için teşekkürler."", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}]","{""Kumaş Tipi"": ""Dokuma"", ""Materyal"": ""Yünlü"", ""Stil"": ""Trend"", ""Kalıp"": ""Regular"", ""Renk"": ""Siyah"", ""Yaka Tipi"": ""Ceket Yaka"", ""Boy"": ""Regular"", ""Siluet"": ""Uzun"", ""Desen"": ""Düz"", ""Kol Tipi"": ""Reglan Kol"", ""Kol Boyu"": ""Uzun"", ""Koleksiyon"": ""Loungewear"", ""Ek Özellik"": ""Rüzgar Geçirmez"", ""Sürdürülebilirlik Detayı"": ""Organik"", ""Ortam"": ""Günlük""}"
https://www.trendyol.com/glr-gym/zerda-kadin-buyuk-beden-kislik-astarli-yun-efekt-manto-p-789235274,GLR&GYM ZERDA KADIN BÜYÜK BEDEN KIŞLIK ASTARLI YÜN EFEKT MANTO,GLR&GYM,"GLR&GYM ZERDA KADIN BÜYÜK BEDEN KIŞLIK ASTARLI YÜN EFEKT MANTO yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın.",789235274,SİYAH,Palto,2126.00,TRY,https://schema.org/InStock,"[""https://cdn.dsmcdn.com/ty1093/product/media/images/prod/SPM/PIM/20231216/14/add10084-e202-3367-aa1e-cacda29ca010/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1094/product/media/images/prod/SPM/PIM/20231216/14/27504126-7a5a-3eec-b03a-55e5a5b43743/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1093/product/media/images/prod/SPM/PIM/20231216/14/2be643f5-1992-36f3-962c-f06eff119e51/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1092/product/media/images/prod/SPM/PIM/20231216/14/f37a9564-6eeb-3826-b25e-d7505ddfb761/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1094/product/media/images/prod/SPM/PIM/20231216/14/b6baf763-056d-368f-a036-c1f70bb272ba/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1094/product/media/images/prod/SPM/PIM/20231216/14/d41d2695-9263-3fab-9e87-a0a7bad61792/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1094/product/media/images/prod/SPM/PIM/20231216/14/33b5b988-a9f8-362c-af0c-c2491f147909/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1093/product/media/images/prod/SPM/PIM/20231216/14/82bfadd5-bd8e-3607-9b40-4f723d4f6637/1_org_zoom.jpg""]",null,null,"{""Kumaş Tipi"": ""Dokuma"", ""Kalıp"": ""Regular"", ""Renk"": ""Siyah"", ""Boy"": ""150"", ""Koleksiyon"": ""Büyük Beden"", ""Sürdürülebilirlik Detayı"": ""Hayır""}"
https://www.trendyol.com/su-koleksiyon/masal-palto-tasarim-palto-pelus-palto-p-463227488,Su Koleksiyon Masal Palto - Tasarım Palto - Peluş Palto,Su Koleksiyon,"Su Koleksiyon Masal Palto - Tasarım Palto - Peluş Palto yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın.",463227488,basma,Palto,3230.28,TRY,https://schema.org/InStock,"[""https://cdn.dsmcdn.com/ty663/product/media/images/20221226/10/246953069/660582269/1/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty664/product/media/images/20221226/10/246953069/660582269/2/2_org_zoom.jpg""]","{""@type"": ""AggregateRating"", ""ratingValue"": 5, ""ratingCount"": 1, ""reviewCount"": 1}","[{""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""E** K**""}, ""datePublished"": ""2023-12-28"", ""reviewBody"": ""Çok beğendim. Renkleri görseldekinin aynısı çok canlı. İki taraflıkullanılması da harika. Kesimi o salaş duruşu falan süper. Bir gündeulaştı elime, satıcıya teşekkür ediyorum"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}]","{""Kumaş Tipi"": ""Dokuma"", ""Materyal"": ""Polyester"", ""Stil"": ""Trend"", ""Kalıp"": ""Regular"", ""Renk"": ""Kırmızı"", ""Yaka Tipi"": ""Ceket Yaka"", ""Boy"": ""Midi"", ""Siluet"": ""Uzun"", ""Desen"": ""Çini"", ""Kol Tipi"": ""Standart Kol"", ""Kol Boyu"": ""Uzun"", ""Koleksiyon"": ""Design"", ""Ek Özellik"": ""Vegan"", ""Sürdürülebilirlik Detayı"": ""Hayır"", ""Ortam"": ""Günlük""}"
https://www.trendyol.com/kozi/kozi-bomber-jeket-mont-cepli-dugmeli-ekru-bej-p-865332533,Kozi KOZİ BOMBER JEKET MONT CEPLİ DÜĞMELİ EKRU BEJ,Kozi,"Kozi KOZİ BOMBER JEKET MONT CEPLİ DÜĞMELİ EKRU BEJ yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın.",865332533,bej,Palto,2800.00,TRY,https://schema.org/InStock,"[""https://cdn.dsmcdn.com/ty1581/prod/QC/20241011/00/eb8ef375-601c-38cd-8488-1194fde3eedb/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1583/prod/QC/20241011/00/49247fc4-c65c-321a-a429-5f940b04a4d9/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1583/prod/QC/20241011/00/3a6afb44-3df5-339d-87e0-05698c2fea35/1_org_zoom.jpg""]",null,null,"{""Kumaş Tipi"": ""Örme"", ""Materyal"": ""Polyester"", ""Stil"": ""Trend"", ""Kalıp"": ""Regular"", ""Renk"": ""Bej"", ""Yaka Tipi"": ""Ceket Yaka"", ""Yıkama Talimatı"": ""100% polyester"", ""Boy"": ""Standart"", ""Siluet"": ""Orta"", ""Desen"": ""Düz"", ""Kol Tipi"": ""Uzun Kol"", ""Kol Boyu"": ""Uzun"", ""Koleksiyon"": ""Basic"", ""Ortam"": ""Casual""}"
https://www.trendyol.com/su-koleksiyon/masal-palto-tasarim-palto-pelus-palto-p-460355542,Su Koleksiyon Masal Palto - Tasarım Palto - Peluş Palto,Su Koleksiyon,"Su Koleksiyon Masal Palto - Tasarım Palto - Peluş Palto yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın.",460355542,beyaz paisley,Palto,3230.28,TRY,https://schema.org/InStock,"[""https://cdn.dsmcdn.com/ty657/product/media/images/20221222/9/243912713/657113655/1/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty658/product/media/images/20221222/9/243912713/657113655/2/2_org_zoom.jpg""]",null,null,"{""Kumaş Tipi"": ""Dokuma"", ""Materyal"": ""Polyester"", ""Stil"": ""Trend"", ""Kalıp"": ""Regular"", ""Renk"": ""Beyaz"", ""Yaka Tipi"": ""Ceket Yaka"", ""Boy"": ""Midi"", ""Siluet"": ""Uzun"", ""Desen"": ""Çini"", ""Kol Tipi"": ""Standart Kol"", ""Kol Boyu"": ""Uzun"", ""Koleksiyon"": ""Design"", ""Ek Özellik"": ""Vegan"", ""Sürdürülebilirlik Detayı"": ""Hayır"", ""Ortam"": ""Günlük""}"
https://www.trendyol.com/su-koleksiyon/masal-palto-tasarim-palto-pelus-palto-p-460346133,Su Koleksiyon Masal Palto - Tasarım Palto - Peluş Palto,Su Koleksiyon,"Su Koleksiyon Masal Palto - Tasarım Palto - Peluş Palto yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın.",460346133,jungle kırmızı,Palto,3230.28,TRY,https://schema.org/InStock,"[""https://cdn.dsmcdn.com/ty658/product/media/images/20221222/9/243904364/657101165/1/1_org_zoom.jpg""]",null,null,"{""Kumaş Tipi"": ""Dokuma"", ""Materyal"": ""Polyester"", ""Stil"": ""Trend"", ""Kalıp"": ""Regular"", ""Renk"": ""Kırmızı"", ""Yaka Tipi"": ""Ceket Yaka"", ""Boy"": ""Midi"", ""Siluet"": ""Uzun"", ""Desen"": ""Çini"", ""Kol Tipi"": ""Standart Kol"", ""Kol Boyu"": ""Uzun"", ""Koleksiyon"": ""Design"", ""Ek Özellik"": ""Vegan"", ""Sürdürülebilirlik Detayı"": ""Hayır"", ""Ortam"": ""Günlük""}"
https://www.trendyol.com/su-koleksiyon/masal-palto-tasarim-palto-pelus-palto-p-460345452,Su Koleksiyon Masal Palto - Tasarım Palto - Peluş Palto,Su Koleksiyon,"Su Koleksiyon Masal Palto - Tasarım Palto - Peluş Palto yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın.",460345452,big bang,Palto,3230.28,TRY,https://schema.org/InStock,"[""https://cdn.dsmcdn.com/ty659/product/media/images/20221222/9/243903648/657100255/1/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty657/product/media/images/20221222/9/243903648/657100255/2/2_org_zoom.jpg""]",null,null,"{""Kumaş Tipi"": ""Dokuma"", ""Materyal"": ""Polyester"", ""Stil"": ""Trend"", ""Kalıp"": ""Regular"", ""Renk"": ""Bej"", ""Yaka Tipi"": ""Ceket Yaka"", ""Boy"": ""Midi"", ""Siluet"": ""Uzun"", ""Desen"": ""Çini"", ""Kol Tipi"": ""Standart Kol"", ""Kol Boyu"": ""Uzun"", ""Koleksiyon"": ""Design"", ""Ek Özellik"": ""Vegan"", ""Sürdürülebilirlik Detayı"": ""Hayır"", ""Ortam"": ""Günlük""}"
https://www.trendyol.com/su-koleksiyon/masal-palto-tasarim-palto-pelus-palto-p-460338567,Su Koleksiyon Masal Palto - Tasarım Palto - Peluş Palto,Su Koleksiyon,"Su Koleksiyon Masal Palto - Tasarım Palto - Peluş Palto yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın.",460338567,sarı paisley,Palto,3230.28,TRY,https://schema.org/InStock,"[""https://cdn.dsmcdn.com/ty658/product/media/images/20221222/9/243897601/657091539/1/1_org_zoom.jpg""]",null,null,"{""Kumaş Tipi"": ""Dokuma"", ""Materyal"": ""Polyester"", ""Stil"": ""Trend"", ""Kalıp"": ""Regular"", ""Renk"": ""Sarı"", ""Yaka Tipi"": ""Ceket Yaka"", ""Boy"": ""Midi"", ""Siluet"": ""Uzun"", ""Desen"": ""Çini"", ""Kol Tipi"": ""Standart Kol"", ""Kol Boyu"": ""Uzun"", ""Koleksiyon"": ""Design"", ""Ek Özellik"": ""Vegan"", ""Sürdürülebilirlik Detayı"": ""Hayır"", ""Ortam"": ""Günlük""}"
https://www.trendyol.com/su-koleksiyon/masal-palto-tasarim-palto-pelus-palto-p-460335819,Su Koleksiyon Masal Palto - Tasarım Palto - Peluş Palto,Su Koleksiyon,"Su Koleksiyon Masal Palto - Tasarım Palto - Peluş Palto yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın.",460335819,siyah paisley,Palto,3230.28,TRY,https://schema.org/InStock,"[""https://cdn.dsmcdn.com/ty659/product/media/images/20221222/9/243895430/657087952/1/1_org_zoom.jpg""]",null,null,"{""Kumaş Tipi"": ""Dokuma"", ""Materyal"": ""Polyester"", ""Stil"": ""Trend"", ""Kalıp"": ""Regular"", ""Renk"": ""Siyah"", ""Yaka Tipi"": ""Ceket Yaka"", ""Boy"": ""Midi"", ""Siluet"": ""Uzun"", ""Desen"": ""Çini"", ""Kol Tipi"": ""Standart Kol"", ""Kol Boyu"": ""Uzun"", ""Koleksiyon"": ""Design"", ""Ek Özellik"": ""Vegan"", ""Sürdürülebilirlik Detayı"": ""Hayır"", ""Ortam"": ""Günlük""}"
https://www.trendyol.com/balizza/blz-kurklu-kadin-palto-p-364278414,Balizza Blz-kürklü Kadın Palto,Balizza,"Balizza Blz-kürklü Kadın Palto yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın.",364278414,TAŞ,Palto,8538.78,TRY,https://schema.org/InStock,"[""https://cdn.dsmcdn.com/ty554/product/media/images/20221006/16/187690523/590660965/1/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty553/product/media/images/20221006/16/187690523/590660965/2/2_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty554/product/media/images/20221006/16/187690523/590660965/3/3_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty554/product/media/images/20221006/16/187690523/590660965/4/4_org_zoom.jpg""]",null,null,"{""Kumaş Tipi"": ""Dokuma"", ""Stil"": ""Günlük"", ""Kalıp"": ""Regular"", ""Renk"": ""Gri"", ""Materyal Bileşeni"": ""55% VİSCOS, 45% Polyester"", ""Boy"": ""Midi"", ""Siluet"": ""Regular"", ""Kol Tipi"": ""Uzun Kol"", ""Kol Boyu"": ""Uzun"", ""Koleksiyon"": ""Design"", ""Sürdürülebilirlik Detayı"": ""Hayır"", ""Ortam"": ""Casual""}"
https://www.trendyol.com/united-colors-of-benetton/kadin-taba-yun-karisimli-belden-baglamali-palto-p-804569793,United Colors of Benetton Kadın Taba Yün Karışımlı Belden Bağlamalı Palto,United Colors of Benetton,"United Colors of Benetton Kadın Taba Yün Karışımlı Belden Bağlamalı Palto yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın.",804569793,Taba,Palto,2974.99,TRY,https://schema.org/InStock,"[""https://cdn.dsmcdn.com/ty1525/product/media/images/prod/QC/20240904/17/ae06b01f-b879-3e63-9f71-17f107bcff03/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1525/product/media/images/prod/QC/20240904/17/47f886e5-b519-3a46-8f7d-94c99b1cef01/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1521/product/media/images/prod/QC/20240904/17/b10a723d-61ea-3b35-8f25-ada8fcf25542/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1524/product/media/images/prod/QC/20240904/17/fd9c7768-6b06-3dfb-9564-d062927d9c70/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1524/product/media/images/prod/QC/20240904/17/8c00e21a-4140-33b7-a3b3-2c9fdde45c15/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1522/product/media/images/prod/QC/20240904/17/1fec6aa1-f168-34fa-897c-9c69d4c2ec31/1_org_zoom.jpg""]","{""@type"": ""AggregateRating"", ""ratingValue"": 2, ""ratingCount"": 1, ""reviewCount"": 1}","[{""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""B** R**""}, ""datePublished"": ""2024-09-13"", ""reviewBody"": ""Rengin resimle alakası yok. Ben alırken S beden son kalan diyordu, hâlâson 1 adet diyor ve 1.000tl artmış ben aldıktan sonra. Ben uygunaaldığım için iade etmedim ama resimdeki renk çok daha güzel."", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 2, ""worstRating"": 1}}]","{""Kumaş Tipi"": ""Dokuma"", ""Materyal"": ""Polyester"", ""Kalıp"": ""Regular"", ""Renk"": ""Kahverengi"", ""Boy"": ""Uzun"", ""Siluet"": ""Uzun"", ""Kol Boyu"": ""Uzun"", ""Sürdürülebilirlik Detayı"": ""Hayır"", ""Ortam"": ""Günlük"", ""Sezon"": ""Kış""}"
